Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12632460,2021-05-07 09:58:39,2020-09-14 17:54:06,3036518,644702942,3036518,212,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632460/SRR12632460.lite.1,SRX9114737,NFI01_S1_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360046,SAMN16092455,simple,1561046,honey metagenome,NFI01,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,5EA82FE3A9B1225099F2219BC02F4122,1405EA8ACB004E04ACEE8131E6CF2B05
SRR12632459,2021-05-07 09:58:39,2020-09-14 17:51:25,2613428,464155371,2613428,177,172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632459/SRR12632459.lite.1,SRX9114738,NFI02_S2_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360047,SAMN16092456,simple,1561046,honey metagenome,NFI02,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,8E868D2153DB902A3B8BD3AB1CCBC629,6EF4C2E0D2184931F4FF245E543446C0
SRR12632458,2021-05-07 09:58:39,2020-09-14 17:51:00,2589629,412889949,2589629,159,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632458/SRR12632458.lite.1,SRX9114739,NFI03_S3_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360048,SAMN16092457,simple,1561046,honey metagenome,NFI03,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,BB1FC43B1DC81AB47D679EEE37055418,7CDCA40BF120A0218DBFA1073FA595FD
SRR29828416,2024-07-15 13:28:51,2024-07-15 13:18:14,19583233,1566658640,0,80,631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828416/SRR29828416.lite.1,SRX25326900,EE047,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995682,SAMN42493081,simple,1561046,honey metagenome,EE047,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,F4B0AC2427509F8DE1B086FD02B44C33,CA5814255C69A8D1C99646C539500579
SRR29828415,2024-07-15 13:28:51,2024-07-15 13:14:44,9752818,780225440,0,80,312,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828415/SRR29828415.lite.1,SRX25326901,EE052,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995685,SAMN42493082,simple,1561046,honey metagenome,EE052,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,CAB8C987DD40848CA485302DF7865B23,71B85B29738452FA53931C7AA33AE857
SRR12632463,2021-05-07 09:58:39,2020-09-14 17:51:33,3047463,661081349,3047463,216,248,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632463/SRR12632463.lite.1,SRX9114734,NES13_S13_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360037,SAMN16092467,simple,1561046,honey metagenome,NES13,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,B5DF9FA74F070BBFE2722656D5BDEBAE,9CC0912E0AA39CB120D6EBD1AEEAD26C
SRR12632462,2021-05-07 09:58:39,2020-09-14 17:51:39,2663397,530998297,2663397,199,200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632462/SRR12632462.lite.1,SRX9114735,NES19_S19_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360044,SAMN16092473,simple,1561046,honey metagenome,NES19,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,0C419D206494468A0713AAB96870AD7A,A6DE8FA5FA173AD1C434165B7B90BC1C
SRR12632461,2021-05-07 09:58:39,2020-09-14 17:50:09,583669,108746950,583669,186,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632461/SRR12632461.lite.1,SRX9114736,NES20_S20_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360045,SAMN16092474,simple,1561046,honey metagenome,NES20,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,409245AA77E146434E0F5E0DAE022021,DA6ACDD4B9C7E762875D180896B1B6FC
SRR12632465,2021-05-07 09:58:39,2020-09-14 17:50:58,2984490,552248594,2984490,185,202,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632465/SRR12632465.lite.1,SRX9114732,NSE18_S45_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7359994,SAMN16092499,simple,1561046,honey metagenome,NSE18,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,8A7E7CE83CAA07EABB614FCB89887264,67FB24DC7AE327234566CCD41E103525
SRR12632464,2021-05-07 09:58:39,2020-09-14 17:51:50,3533952,721022534,3533952,204,267,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632464/SRR12632464.lite.1,SRX9114733,NSE19_S46_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7359995,SAMN16092500,simple,1561046,honey metagenome,NSE19,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,352294C7F2F8CC95194F5C1494DE8767,F68FF21D4DCB29FB376717C526841369
SRR12632469,2021-05-07 09:58:39,2020-09-14 17:50:48,2565003,455097501,2565003,177,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632469/SRR12632469.lite.1,SRX9114728,NES18_S18_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360043,SAMN16092472,simple,1561046,honey metagenome,NES18,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,43DB331A7CDF4F9D76886D9F3A92CC0F,F232C4D0E935DCD3909AE908167153DF
SRR12632470,2021-05-07 09:58:39,2020-09-14 17:50:44,1592336,238614785,1592336,149,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632470/SRR12632470.lite.1,SRX9114727,NSE14_S41_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360081,SAMN16092495,simple,1561046,honey metagenome,NSE14,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,2DA5C8B81A0AFF3236C6B2C7302846EE,D0EDE33F362D3642EA8B90F1E6F586EE
SRR12632468,2021-05-07 09:58:39,2020-09-14 17:51:26,3007707,548996135,3007707,182,199,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632468/SRR12632468.lite.1,SRX9114729,NSE15_S42_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360082,SAMN16092496,simple,1561046,honey metagenome,NSE15,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,8F5126A3562654CC4FE980CC4EA79036,04867926C846BA1DB1A4F3CA34BCBD19
SRR12632467,2021-05-07 09:58:39,2020-09-14 17:51:01,3082118,574078962,3082118,186,211,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632467/SRR12632467.lite.1,SRX9114730,NSE16_S43_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360084,SAMN16092497,simple,1561046,honey metagenome,NSE16,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,488F0F84FBFDFE5E7AF096032486B62A,91F005D46F79849485EF64A09A7F3C22
SRR12632466,2021-05-07 09:58:39,2020-09-14 17:53:34,2856871,535418310,2856871,187,197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632466/SRR12632466.lite.1,SRX9114731,NSE17_S44_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360085,SAMN16092498,simple,1561046,honey metagenome,NSE17,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,B185BC26E77B81E9BD8F3F7E49560266,6F1B476DCD6C52CC14EAE5CE7B19F488
SRR12632475,2021-05-07 09:58:39,2020-09-14 17:51:48,2903899,632526893,2903899,217,240,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632475/SRR12632475.lite.1,SRX9114722,NSE09_S36_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360076,SAMN16092490,simple,1561046,honey metagenome,NSE09,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,845A4EA2C79EF7C3B70A83FD5E0B65BE,6803D5E4AB54EE3A8E9CFD5E4C029AFB
SRR12632474,2021-05-07 09:58:39,2020-09-14 17:51:36,2954031,648837669,2954031,219,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632474/SRR12632474.lite.1,SRX9114723,NSE10_S37_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360077,SAMN16092491,simple,1561046,honey metagenome,NSE10,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,7685FBEC9BA13BEF9EDB27CB35F41BA5,554DE1E2819FBB3AE981B75A7E28DE18
SRR12632473,2021-05-07 09:58:39,2020-09-14 17:51:25,2792282,549442536,2792282,196,206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632473/SRR12632473.lite.1,SRX9114724,NSE11_S38_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360078,SAMN16092492,simple,1561046,honey metagenome,NSE11,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,DD13706479ABDEB37802D848AABFAA81,95F7B8B215BCE89FED50AFBBC9A00EBA
SRR12632472,2021-05-07 09:58:39,2020-09-14 17:50:34,2034253,299573440,2034253,147,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632472/SRR12632472.lite.1,SRX9114725,NSE12_S39_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360079,SAMN16092493,simple,1561046,honey metagenome,NSE12,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,B16EA390DDEC645EF9B00C28DA535FF3,25BB3F01A5ED086A97F41179A13B2328
SRR12632471,2021-05-07 09:58:39,2020-09-14 17:50:49,2244640,435017054,2244640,193,163,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632471/SRR12632471.lite.1,SRX9114726,NSE13_S40_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360080,SAMN16092494,simple,1561046,honey metagenome,NSE13,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,B679B42403D2254F6F6929CCB913572A,862D5E31B039AC949D785451C6B9EEA5
SRR12632480,2021-05-07 09:58:39,2020-09-14 17:52:09,3937917,937494362,3937917,238,351,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632480/SRR12632480.lite.1,SRX9114717,NES17_S17_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360042,SAMN16092471,simple,1561046,honey metagenome,NES17,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,BA84979B438CE360A577515A41CB98D6,3962158472930FC77977EE1652C9637D
SRR12632479,2021-05-07 09:58:39,2020-09-14 17:54:53,9628310,2021658819,9628310,209,763,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632479/SRR12632479.lite.1,SRX9114718,NSE05_S32_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360071,SAMN16092486,simple,1561046,honey metagenome,NSE05,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,2EDBCB56D98123AC8240DFD6392A9F08,BF76AE49CE3B450FE1A81B11748E1B4C
SRR12632478,2021-05-07 09:58:39,2020-09-14 17:51:50,3816990,854453998,3816990,223,318,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632478/SRR12632478.lite.1,SRX9114719,NSE06_S33_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360073,SAMN16092487,simple,1561046,honey metagenome,NSE06,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,D97F61B56663B1666F0FF9D687E4C3B4,19B3FA478F1EE69DB62859C21A3CAB71
SRR12632477,2021-05-07 09:58:39,2020-09-14 17:51:18,2552927,526273777,2552927,206,197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632477/SRR12632477.lite.1,SRX9114720,NSE07_S34_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360074,SAMN16092488,simple,1561046,honey metagenome,NSE07,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,1674F6B5F1F2D57981E78D6E4AB3A42A,99A97A409CD4EBCE8A30B10BAF59A60C
SRR12632476,2021-05-07 09:58:39,2020-09-14 17:51:06,2717063,538250566,2717063,198,204,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632476/SRR12632476.lite.1,SRX9114721,NSE08_S35_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360075,SAMN16092489,simple,1561046,honey metagenome,NSE08,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,B7891FB9837F93FD28B8342A1D527B42,8681771EF44D66E403EC08E1CD546F37
SRR12632485,2021-05-07 09:58:39,2020-09-14 17:51:23,2550580,423267045,2550580,165,161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632485/SRR12632485.lite.1,SRX9114712,NFI27_S27_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360066,SAMN16092481,simple,1561046,honey metagenome,NFI27,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,F3AAD67666BA981E74C20D13A70EBA52,4F277537C4FD632BB372FB822552D123
SRR12632484,2021-05-07 09:58:39,2020-09-14 17:51:40,3060962,665084720,3060962,217,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632484/SRR12632484.lite.1,SRX9114713,NSE01_S28_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360067,SAMN16092482,simple,1561046,honey metagenome,NSE01,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,3FC282CDACFC0F81EB69706D6FFF702B,4390FA6441817F02687DC21BE9424C10
SRR12632483,2021-05-07 09:58:39,2020-09-14 17:49:48,38466,8143812,38466,211,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632483/SRR12632483.lite.1,SRX9114714,NSE02_S29_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360068,SAMN16092483,simple,1561046,honey metagenome,NSE02,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,61AFB464BC35C4DFD416D728843FE969,B062B7587907ED0CCAE2C5B5E01488CD
SRR12632482,2021-05-07 09:58:39,2020-09-14 17:51:44,3167736,677095055,3167736,213,258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632482/SRR12632482.lite.1,SRX9114715,NSE03_S30_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360069,SAMN16092484,simple,1561046,honey metagenome,NSE03,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,F7510D0406CF0308A7CFD3CFC736A86D,A1BD84A1800C5AD846377F80F69D912B
SRR12632481,2021-05-07 09:58:39,2020-09-14 17:51:32,3400408,797957454,3400408,234,304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632481/SRR12632481.lite.1,SRX9114716,NSE04_S31_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360070,SAMN16092485,simple,1561046,honey metagenome,NSE04,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,27A7BCEA78C9986D31968A34C33A4ED7,B54EB685FB8E2C47ED38F00090642558
SRR12632490,2021-05-07 09:58:39,2020-09-14 17:52:23,3436610,826061676,3436610,240,304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632490/SRR12632490.lite.1,SRX9114707,NFI22_S22_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360060,SAMN16092476,simple,1561046,honey metagenome,NFI22,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,939CFDAA17BE1EFA3A5B14EF3B7E15D3,E291F22BAECD281DAE48D908ADC3027D
SRR12632489,2021-05-07 09:58:39,2020-09-14 17:51:34,2970971,519657989,2970971,174,192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632489/SRR12632489.lite.1,SRX9114708,NFI23_S23_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360062,SAMN16092477,simple,1561046,honey metagenome,NFI23,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,7E528BACDA36DD471F336648E1131B54,DCC76D5EBCC21CBC0D408278E8F09327
SRR12632488,2021-05-07 09:58:39,2020-09-14 17:51:30,2463835,420741996,2463835,170,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632488/SRR12632488.lite.1,SRX9114709,NFI24_S24_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360063,SAMN16092478,simple,1561046,honey metagenome,NFI24,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,8EF019D6B071581CF5F76D221D3B1662,6DCD3963B6951D1E8A486CAA1DD69EB8
SRR12632487,2021-05-07 09:58:39,2020-09-14 17:51:02,2495543,453017927,2495543,181,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632487/SRR12632487.lite.1,SRX9114710,NFI25_S25_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360064,SAMN16092479,simple,1561046,honey metagenome,NFI25,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,FE6DE1AFCB6A165280D2FEABCB267755,632B3706249D2DB1875E27A5A7B24BE4
SRR12632486,2021-05-07 09:58:39,2020-09-14 17:51:18,2358262,468474293,2358262,198,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632486/SRR12632486.lite.1,SRX9114711,NFI26_S26_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360065,SAMN16092480,simple,1561046,honey metagenome,NFI26,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,6330DCB61D70843D55E85FC32F12F357,76EEE23A1F1D787978B67B85D22FF773
SRR12632491,2021-05-07 09:58:39,2020-09-14 17:51:42,2493071,459253630,2493071,184,173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632491/SRR12632491.lite.1,SRX9114706,NES16_S16_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360041,SAMN16092470,simple,1561046,honey metagenome,NES16,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,64E8E523ABFE791FF26A1F305AB0A751,608D9D709BC49ABF3AA5B1EB3F93A38D
SRR12632495,2021-05-07 09:58:39,2020-09-14 17:51:24,2465812,484497670,2465812,196,181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632495/SRR12632495.lite.1,SRX9114702,NFI10_S10_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360056,SAMN16092464,simple,1561046,honey metagenome,NFI10,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,0CD5F6224B1033A949F1976E5784EAED,284BD48F7075B5FD4BEB61B72A0EF913
SRR12632494,2021-05-07 09:58:39,2020-09-14 17:51:39,2882898,616872021,2882898,213,232,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632494/SRR12632494.lite.1,SRX9114703,NFI11_S11_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360057,SAMN16092465,simple,1561046,honey metagenome,NFI11,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,526F63328EDEF113754D516F0304EE64,F2E959DD2E3B242DBFF32F201F1819FF
SRR12632493,2021-05-07 09:58:39,2020-09-14 17:49:52,7361,1311073,7361,178,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632493/SRR12632493.lite.1,SRX9114704,NFI12_S12_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360058,SAMN16092466,simple,1561046,honey metagenome,NFI12,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,7B08942612AB5B65CFB4E14DBFB5F18C,C1FEAC71D3B0CA24A099ABFBD3B68B00
SRR12632492,2021-05-07 09:58:39,2020-09-14 17:53:41,2933472,550130876,2933472,187,206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632492/SRR12632492.lite.1,SRX9114705,NFI21_S21_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360059,SAMN16092475,simple,1561046,honey metagenome,NFI21,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,DF48E243567672FDA63EF64E318217B5,638A9403559439E77419FF8E549FF47D
SRR12632500,2021-05-07 09:58:39,2020-09-14 17:51:54,3006881,635106220,3006881,211,240,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632500/SRR12632500.lite.1,SRX9114697,NFI05_S5_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360051,SAMN16092459,simple,1561046,honey metagenome,NFI05,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,7157B0290DE9D61E062612C1B7365053,94A13D6EA8CE980353F0D4291AA8003C
SRR12632499,2021-05-07 09:58:39,2020-09-14 17:51:58,2767403,616320261,2767403,222,235,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632499/SRR12632499.lite.1,SRX9114698,NFI06_S6_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360052,SAMN16092460,simple,1561046,honey metagenome,NFI06,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,65856400FCD242CEDD18F2F35514EB2E,D3084D27CDC990F15ADB69ECAC7B4733
SRR12632498,2021-05-07 09:58:39,2020-09-14 17:51:51,2765978,531065014,2765978,191,199,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR012/12632/SRR12632498/SRR12632498.lite.1,SRX9114699,NFI07_S7_,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP281932,PRJNA662672,,662672,SRS7360054,SAMN16092461,simple,1561046,honey metagenome,NFI07,,,,,,,no,,,,,UNIVERSITY OF HELSINKI,SRA1124712,,public,0F916FD975FF4DA87897565C96758D4E,1C5B23EE0C3AF5D894AB59967A1DA191
